4031,2,182,262
4031,4,299,123
4031,5,365,75
4032,1,383,144
4032,2,184,261
4032,4,297,122
4032,5,365,75
4033,1,383,144
4033,2,187,258
4033,4,294,121
4033,5,365,75
4034,1,383,143
4034,2,190,254
4034,4,292,120
4034,5,365,75
4035,1,383,143
4035,2,194,249
4035,4,291,118
4035,5,365,75
4036,1,383,143
4036,2,197,245
4036,4,291,116
4036,5,365,74
4037,1,383,143
4037,2,199,241
4037,4,291,114
4037,5,365,74
4038,1,383,143
4038,2,201,240
4038,4,292,112
4038,5,365,74
4039,1,383,143
4039,2,203,238
4039,4,294,110
4039,5,365,75
4040,1,383,144
4040,2,205,237
4040,4,295,107
4040,5,365,75
4041,1,383,144
4041,2,207,236
4041,4,298,105
4041,5,365,75
4042,1,384,144
4042,2,208,236
4042,4,299,102
4042,5,365,76
4043,1,385,144
4043,2,208,236
4043,4,300,102
4043,5,365,76
4044,1,387,145
4044,2,209,237
4044,4,302,100
4044,5,364,77
4045,1,389,147
4045,2,210,237
4045,4,303,98
4045,5,364,77
4046,1,390,150
4046,2,210,237
4046,4,304,97
4046,5,364,77
4047,1,392,155
4047,2,211,237
4047,4,305,98
4047,5,364,76
4048,1,393,161
4048,2,211,236
4048,4,304,99
4048,5,364,76
4049,1,393,168
4049,2,212,234
4049,4,304,100
4049,5,365,75
4050,1,392,174
4050,2,213,231
4050,4,303,103
4050,5,365,75
4051,1,392,181
4051,2,216,226
4051,4,303,104
4051,5,365,75
4052,1,391,186
4052,2,219,223
4052,4,303,105
4052,5,365,74
4053,1,391,191
4053,2,221,221
4053,4,303,106
4053,5,365,74
4054,1,389,196
4054,2,222,219
4054,4,303,105
4054,5,364,75
4055,1,389,199
4055,2,224,217
4055,4,303,105
4055,5,364,75
4056,1,388,201
4056,2,226,215
4056,4,303,104
4056,5,364,75
4057,1,388,203
4057,2,227,212
4057,4,304,104
4057,5,365,75
4058,1,388,204
4058,2,230,210
4058,4,304,105
4058,5,365,74
4059,1,389,204
4059,2,231,210
4059,4,305,104
4059,5,365,74
4060,1,392,205
4060,2,233,209
4060,4,306,104
4060,5,365,74
4061,1,394,206
4061,2,234,209
4061,4,307,105
4061,5,365,74
4062,1,395,206
4062,2,236,209
4062,4,310,103
4062,5,365,74
4063,1,398,206
4063,2,237,208
4063,4,313,103
4063,5,365,74
4064,1,399,207
4064,2,240,208
4064,4,316,102
4064,5,365,74
4065,1,401,207
4065,2,242,208
4065,4,318,101
4065,5,365,74
4066,1,403,208
4066,2,245,206
4066,4,321,100
4066,5,365,74
4067,1,406,208
4067,2,247,206
4067,4,323,100
4067,5,365,74
4068,1,408,208
4068,2,250,205
4068,4,324,101
4068,5,365,74
4069,1,410,209
4069,2,252,205
4069,4,332,84
4069,5,365,74
4070,1,412,208
4070,2,254,205
4070,4,338,70
4070,5,365,74
4071,1,413,209
4071,2,255,205
4071,4,343,62
4071,5,365,73
4072,1,415,209
4072,2,257,205
4072,4,345,59
4072,5,365,73
4073,1,416,209
4073,2,259,206
4073,4,345,59
4073,5,365,74
4074,1,418,209
4074,2,261,206
4074,4,345,59
4074,5,365,74
4075,1,419,209
4075,2,262,206
4075,4,344,61
4075,5,365,74
4076,1,419,209
4076,2,262,207
4076,4,343,61
4076,5,365,74
4077,1,420,209
4077,2,264,207
4077,4,342,64
4077,5,365,74
4078,1,420,209
4078,2,265,207
4078,4,337,75
4078,5,366,74
4079,1,420,209
4079,2,267,207
4079,4,327,97
4079,5,366,73
4080,1,420,209
4080,2,269,208
4080,4,320,113
4080,5,366,73
4081,1,420,209
4081,2,272,208
4081,4,314,122
4081,5,366,72
4082,1,420,209
4082,2,274,208
4082,4,311,127
4082,5,366,72
4083,1,421,209
4083,2,275,209
4083,4,310,129
4083,5,367,71
4084,1,421,209
4084,2,276,208
4084,4,308,130
4084,5,367,71
4085,1,421,209
4085,2,276,208
4085,4,308,131
4085,5,367,71
4086,1,420,209
4086,2,277,208
4086,4,307,131
4086,5,366,72
4087,1,420,209
4087,2,276,208
4087,4,308,130
4087,5,366,72
4088,1,420,209
4088,2,276,208
4088,4,307,131
4088,5,366,72
4089,1,420,209
4089,2,276,207
4089,4,307,133
4089,5,366,72
4090,1,419,209
4090,2,275,208
4090,4,307,133
4090,5,366,72
4091,1,419,209
4091,2,275,207
4091,4,307,132
4091,5,365,73
4092,1,419,209
4092,2,275,207
4092,4,307,131
4092,5,366,72
4093,1,419,209
4093,2,274,207
4093,4,309,128
4093,5,366,72
4094,1,419,209
4094,2,274,207
4094,4,310,127
4094,5,366,73
4095,1,418,209
4095,2,274,207
4095,4,311,125
4095,5,366,73
4096,1,418,209
4096,2,274,206
4096,4,311,125
4096,5,366,73
4097,1,418,209
4097,2,274,205
4097,4,310,127
4097,5,366,72
4098,1,418,209
4098,2,275,204
4098,4,310,130
4098,5,366,73
4099,1,418,209
4099,2,275,203
4099,4,310,131
4099,5,366,73
4100,1,418,209
4100,2,276,203
4100,4,309,132
4100,5,366,73
4101,1,418,209
4101,2,276,203
4101,4,308,133
4101,5,366,72
4102,1,417,209
4102,2,277,202
4102,4,308,133
4102,5,366,72
4103,1,417,209
4103,2,277,201
4103,4,308,134
4103,5,366,72
4104,1,417,209
4104,2,278,200
4104,4,307,134
4104,5,365,73
4105,1,417,209
4105,2,280,199
4105,4,307,134
4105,5,366,72
4106,1,417,209
4106,2,281,197
4106,4,307,135
4106,5,365,73
4107,1,417,209
4107,2,283,196
4107,4,307,135
4107,5,365,73
4108,1,417,209
4108,2,284,195
4108,4,307,134
4108,5,365,73
4109,1,417,209
4109,2,285,194
4109,4,307,134
4109,5,366,71
4110,1,417,209
4110,2,286,195
4110,4,307,135
4110,5,367,69
4111,1,417,209
4111,2,288,194
4111,4,308,135
4111,5,368,66
4112,1,417,209
4112,2,289,195
4112,4,308,135
4112,5,370,63
4113,1,417,209
4113,2,291,195
4113,4,308,135
4113,5,371,60
4114,1,416,209
4114,2,293,195
4114,4,309,135
4114,5,373,56
4115,1,416,209
4115,2,294,195
4115,4,309,135
4115,5,373,55
4116,1,416,209
4116,2,295,196
4116,4,309,136
4116,5,374,52
4117,1,416,209
4117,2,296,196
4117,4,309,135
4117,5,375,50
4118,1,416,209
4118,2,297,196
4118,4,309,135
4118,5,376,49
4119,1,416,209
4119,2,298,196
4119,4,309,136
4119,5,377,48
4120,1,416,209
4120,2,299,196
4120,4,309,136
4120,5,378,45
4121,1,416,209
4121,2,299,196
4121,4,309,136
4121,5,379,43
4122,1,416,209
4122,2,300,196
4122,4,309,136
4122,5,380,41
4123,1,416,209
4123,2,300,196
4123,4,309,136
4123,5,381,38
4124,1,416,209
4124,2,300,197
4124,4,309,136
4124,5,382,37
4125,1,416,209
4125,2,301,197
4125,4,309,136
4125,5,383,34
4126,1,416,209
4126,2,301,197
4126,4,309,136
4127,1,416,209
4127,2,301,197
4127,4,309,136
4128,1,416,208
4128,2,302,197
4128,4,309,137
4129,1,416,208
4129,2,302,197
4129,4,309,136
4130,1,416,208
4130,2,302,197
4130,4,309,136
4131,1,416,209
4131,2,302,197
4131,4,310,136
4132,1,416,209
4132,2,303,197
4132,4,310,136
4133,1,416,209
4133,2,303,197
4133,4,310,136
4134,1,416,209
4134,2,303,196
4134,4,310,136
4135,1,416,209
4135,2,303,197
4135,4,310,135
4136,1,416,209
4136,2,303,196
4136,4,311,135
4137,1,416,209
4137,2,303,197
4137,4,311,135
4138,1,416,209
4138,2,303,197
4138,4,311,136
4139,1,416,209
4139,2,302,197
4139,4,311,136
4140,1,416,209
4140,2,302,197
4140,4,311,136
4141,1,416,209
4141,2,301,196
4141,4,311,136
4142,1,416,209
4142,2,301,196
4142,4,311,136
4143,1,416,209
4143,2,300,196
4143,4,311,136
4144,1,416,209
4144,2,300,196
4144,4,311,136
4145,1,416,209
4145,2,299,196
4145,4,311,136
4146,1,416,208
4146,2,299,196
4146,4,311,136
4147,1,416,208
4147,2,298,195
4147,4,312,136
4148,1,416,208
4148,2,297,195
4148,4,312,136
4149,1,416,208
4149,2,296,195
4149,4,312,136
4150,1,416,209
4150,2,295,194
4150,4,312,136
4151,1,416,208
4151,2,294,194
4151,4,312,136
4152,1,416,208
4152,2,294,194
4152,4,311,137
4153,1,416,209
4153,2,293,194
4153,4,311,137
4154,1,416,208
4154,2,293,194
4154,4,311,137
4155,1,416,208
4155,2,292,195
4155,4,311,137
4156,1,416,208
4156,2,291,196
4156,4,311,137
4157,1,416,208
4157,2,290,198
4157,4,311,137
4158,1,416,208
4158,2,288,201
4158,4,311,137
4159,1,416,208
4159,2,287,205
4159,4,311,137
4160,1,416,208
4160,2,285,208
4160,4,311,137
4161,1,416,208
4161,2,284,211
4161,4,310,137
4162,1,416,208
4162,2,282,214
4162,4,311,137
4163,1,416,208
4163,2,281,215
4163,4,311,137
4164,1,416,208
4164,2,280,216
4164,4,311,138
4165,1,416,208
4165,2,279,217
4165,4,311,138
4166,1,416,208
4166,2,279,217
4166,4,311,138
4167,1,416,208
4167,2,279,217
4167,4,311,138
4168,1,416,208
4168,2,278,217
4168,4,311,137
4169,1,416,208
4169,2,278,217
4169,4,311,137
4170,1,416,208
4170,2,278,217
4170,4,311,137
4171,1,416,208
4171,2,278,216
4171,4,311,137
4172,1,416,208
4172,2,278,216
4172,4,311,137
4173,1,416,208
4173,2,278,216
4173,4,311,137
4174,1,416,208
4174,2,278,216
4174,4,311,137
4175,1,416,208
4175,2,278,216
4175,4,311,137
4176,1,416,208
4176,2,278,216
4176,4,311,137
4177,1,416,208
4177,2,279,216
4177,4,311,137
4178,1,416,208
4178,2,279,217
4178,4,311,138
4179,1,416,208
4179,2,280,217
4179,4,311,138
4180,1,416,208
4180,2,280,217
4180,4,311,139
4181,1,416,208
4181,2,280,218
4181,4,311,138
4182,1,416,208
4182,2,280,217
4182,4,311,138
4183,1,416,208
4183,2,280,218
4183,4,311,138
4184,1,416,208
4184,2,280,218
4184,4,311,138
4185,1,416,208
4185,2,281,218
4185,4,311,138
4186,1,416,208
4186,2,281,218
4186,4,311,138
4187,1,416,208
4187,2,281,218
4187,4,311,138
4188,1,416,208
4188,2,281,218
4188,4,311,138
4189,1,416,208
4189,2,281,218
4189,4,311,138
4190,1,416,208
4190,2,281,218
4190,4,312,138
4191,1,416,208
4191,2,281,218
4191,4,312,137
4192,1,416,208
4192,2,281,218
4192,4,312,137
4193,1,416,208
4193,2,281,218
4193,4,312,137
4194,1,415,208
4194,2,282,218
4194,4,312,137
4195,1,415,208
4195,2,282,218
4195,4,312,136
4196,1,415,208
4196,2,282,219
4196,4,312,136
4197,1,415,208
4197,2,283,218
4197,4,312,136
4198,1,415,208
4198,2,283,218
4198,4,312,136
4199,1,415,208
4199,2,284,219
4199,4,312,136
4200,1,415,208
4200,2,284,219
4200,4,312,136
4201,1,415,208
4201,2,284,219
4201,4,312,136
4202,1,415,208
4202,2,285,218
4202,4,311,137
4203,1,415,208
4203,2,285,218
4203,4,311,137
4204,1,415,208
4204,2,285,218
4204,4,311,137
4205,1,415,208
4205,2,286,218
4205,4,311,138
4206,1,415,208
4206,2,286,218
4206,4,311,137
4207,1,415,208
4207,2,286,218
4207,4,311,137
4208,1,415,208
4208,2,287,218
4208,4,311,137
4209,1,415,208
4209,2,287,218
4209,4,311,137
4210,1,415,208
4210,2,287,218
4210,4,311,138
4211,1,415,208
4211,2,288,217
4211,4,311,138
4212,1,415,208
4212,2,288,216
4212,4,311,138
4213,1,415,208
4213,2,288,215
4213,4,311,138
4214,1,415,208
4214,2,289,214
4214,4,311,137
4215,1,415,208
4215,2,290,212
4215,4,312,137
4216,1,415,208
4216,2,291,210
4216,4,312,137
4217,1,414,208
4217,2,291,208
4217,4,312,137
4218,1,414,208
4218,2,293,205
4218,4,312,137
4219,1,414,208
4219,2,294,202
4219,4,312,137
4220,1,415,208
4220,2,296,199
4220,4,312,137
4221,1,415,208
4221,2,297,197
4221,4,312,137
4222,1,415,208
4222,2,297,196
4222,4,312,137
4223,1,415,208
4223,2,298,196
4223,4,312,137
4224,1,415,208
4224,2,299,196
4224,4,313,137
4225,1,415,208
4225,2,300,196
4225,4,313,137
4226,1,415,208
4226,2,301,197
4226,4,313,137
4227,1,415,208
4227,2,303,197
4227,4,312,137
4228,1,415,208
4228,2,304,197
4228,4,312,137
4229,1,415,208
4229,2,306,197
4229,4,312,137
4230,1,415,208
4230,2,308,198
4230,4,312,137
4231,1,415,208
4231,2,310,197
4231,4,312,137
4232,1,415,208
4232,2,311,197
4232,4,312,137
4233,1,415,208
4233,2,313,197
4233,4,312,137
4234,1,415,208
4234,2,313,197
4234,4,312,137
4235,1,415,208
4235,2,314,197
4235,4,312,137
4236,1,415,208
4236,2,315,197
4236,4,311,137
4237,1,415,208
4237,2,315,198
4237,4,311,137
4238,1,415,208
4238,2,316,197
4238,4,311,137
4239,1,415,208
4239,2,315,198
4239,4,311,137
4240,1,415,208
4240,2,316,197
4240,4,312,136
4241,1,415,208
4241,2,316,197
4241,4,311,137
4242,1,415,208
4242,2,316,197
4242,4,312,137
4243,1,415,208
4243,2,316,197
4243,4,312,137
4244,1,414,208
4244,2,316,197
4244,4,312,137
4245,1,414,208
4245,2,316,197
4245,4,312,137
4246,1,414,209
4246,2,316,197
4246,4,312,137
4247,1,414,208
4247,2,316,197
4247,4,312,137
4248,1,414,208
4248,2,316,197
4248,4,312,137
4249,1,414,208
4249,2,316,197
4249,4,312,137
4250,1,414,208
4250,2,316,197
4250,4,311,137
4251,1,414,208
4251,2,316,197
4251,4,311,137
4252,1,414,209
4252,2,316,197
4252,4,311,137
4253,1,414,209
4253,2,317,197
4253,4,311,137
4254,1,414,209
4254,2,317,197
4254,4,311,137
4255,1,414,209
4255,2,317,197
4255,4,311,137
4256,1,414,209
4256,2,317,197
4256,4,311,137
4257,1,414,208
4257,2,317,197
4257,4,311,137
4258,1,414,208
4258,2,317,197
4258,4,311,137
4259,1,415,208
4259,2,317,197
4259,4,311,137
4260,1,415,208
4260,2,317,197
4260,4,311,137
4261,1,415,208
4261,2,317,197
4261,4,311,137
4262,1,415,208
4262,2,317,197
4262,4,311,137
4263,1,416,208
4263,2,318,197
4263,4,311,137
4264,1,416,208
4264,2,318,197
4264,4,311,137
4265,1,416,208
4265,2,318,197
4265,4,311,137
4266,1,416,208
4266,2,318,197
4266,4,311,137
4267,1,416,208
4267,2,318,197
4267,4,311,137
4268,1,416,208
4268,2,318,197
4268,4,311,137
4269,1,416,208
4269,2,318,197
4269,4,311,137
4270,1,416,208
4270,2,318,197
4270,4,311,137
4271,1,416,208
4271,2,319,197
4271,4,311,137
4272,1,416,209
4272,2,319,197
4272,4,311,137
4273,1,416,209
4273,2,319,197
4273,4,311,137
4274,1,416,209
4274,2,319,197
4274,4,311,137
4275,1,416,209
4275,2,319,197
4275,4,311,137
4276,1,416,208
4276,2,319,197
4276,4,311,137
4277,1,415,208
4277,2,319,197
4277,4,311,138
4278,1,415,208
4278,2,319,197
4278,4,310,137
4279,1,415,208
4279,2,319,197
4279,4,311,137
4280,1,415,208
4280,2,319,197
4280,4,312,137
4281,1,415,208
4281,2,319,197
4281,4,314,136
4282,1,415,208
4282,2,319,197
4282,4,317,132
4283,1,416,208
4283,2,319,197
4283,4,321,127
4284,1,416,208
4284,2,319,197
4284,4,326,123
4285,1,416,208
4285,2,318,197
4285,4,335,113
4286,1,416,208
4286,2,318,197
4286,4,344,104
4287,1,416,208
4287,2,318,197
4287,4,351,97
4288,1,416,208
4288,2,318,197
4288,4,356,92
4289,1,416,208
4289,2,318,197
4289,4,360,87
4290,1,415,208
4290,2,318,197
4290,4,361,87
4291,1,415,208
4291,2,318,197
4291,4,360,89
4292,1,415,208
4292,2,318,197
4292,4,360,90
4293,1,415,208
4293,2,317,197
4293,4,360,90
4294,1,415,208
4294,2,317,197
4294,4,359,89
4295,1,415,207
4295,2,317,196
4295,4,359,88
4296,1,414,208
4296,2,317,196
4296,4,359,87
4297,1,414,208
4297,2,318,194
4297,4,359,84
4298,1,414,207
4298,2,318,192
4298,4,361,82
4299,1,413,208
4299,2,319,187
4299,4,362,79
4300,1,413,208
4300,2,321,181
4301,1,414,207
4301,2,324,173
4302,1,414,207
4302,2,328,162
4303,1,414,207
4303,2,331,153
4304,1,414,207
4304,2,333,148
4305,1,414,207
4305,2,334,144
4306,1,412,207
4306,2,335,143
4307,1,412,207
4307,2,335,142
4308,1,412,207
4308,2,335,142
4309,1,412,207
4309,2,336,141
4310,1,411,206
4310,2,336,140
4311,1,408,205
4311,2,337,136
4312,1,407,203
4312,2,339,132
4313,1,405,202
4313,2,342,126
4314,1,405,199
4314,2,344,119
4315,1,404,195
4315,2,348,110
4316,1,405,190
4316,2,353,100
4317,1,408,183
4317,2,357,93
4318,1,410,177
4318,2,360,88
4319,1,412,172
4319,2,361,85
4320,1,412,169
4320,2,362,84
4321,1,410,167
4321,2,363,84
4322,1,407,166
4322,2,363,83
4323,1,403,165
4323,2,363,83
4324,1,399,166
4324,2,364,81
4325,1,396,165
4325,2,365,78
4326,1,395,164
4326,2,366,75
4327,1,393,164
4327,2,367,70
4328,1,392,163
4328,2,370,63
4329,1,392,162
4329,2,373,55
4330,1,392,161
4330,2,375,48
4331,1,392,158
4331,2,377,42
4332,1,391,153
4332,2,376,40
4333,1,392,146
4333,2,375,38
4334,1,394,139
4334,2,374,38
4335,1,396,132
4335,2,371,37
4336,1,398,125
4336,2,370,36
4337,1,400,118
4337,2,368,34
4338,1,401,114
4339,1,401,112
4340,1,399,111
4341,1,397,111
4342,1,395,111
4343,1,392,111
4344,1,390,110
4345,1,389,108
4346,1,389,104
4347,1,389,99
4348,1,389,94
4349,1,389,88
4350,1,390,80
4351,1,392,71
4352,1,393,64
4353,1,391,61
4354,1,387,60
4355,1,383,59
4356,1,380,59
4357,1,375,59
4358,1,372,59
4359,1,370,58
4360,1,369,58
4361,1,367,57
4362,1,366,53
4363,1,365,49
4364,1,364,43
4365,1,364,36
6268,10,370,39
6269,10,368,47
6270,10,365,56
6271,10,363,64
6272,10,361,69
6273,10,359,75
6274,10,357,78
6275,10,356,80
6276,10,354,82
6277,10,353,83
6278,10,353,84
6279,10,352,83
6280,10,350,84
6281,10,349,84
6282,10,346,84
6283,10,345,82
6284,10,343,82
6285,10,341,81
6286,10,339,81
6287,10,336,81
6288,10,332,81
6289,10,328,80
6290,10,324,80
6291,10,320,79
6292,10,315,79
6293,10,311,79
6294,10,306,78
6295,10,301,79
6296,10,295,82
6297,10,289,84
6298,10,284,88
6299,10,280,89
6299,11,390,64
6300,10,275,90
6300,11,392,65
6301,10,269,89
6301,11,396,65
6302,10,262,89
6302,11,399,65
6303,10,255,89
6303,11,402,65
6304,10,250,89
6304,11,405,66
6305,10,246,90
6305,11,410,67
6306,10,242,90
6306,11,413,68
6307,10,237,90
6307,11,417,70
6308,10,234,90
6308,11,419,73
6309,10,229,90
6309,11,420,76
6310,10,223,90
6310,11,422,80
6311,10,219,89
6311,11,424,83
6312,10,214,88
6312,11,427,87
6313,10,209,87
6313,11,432,91
6314,10,204,87
6314,11,437,95
6315,10,197,86
6315,11,439,100
6316,10,190,85
6316,11,441,105
6317,10,185,85
6317,11,442,108
6318,10,181,84
6318,11,444,112
6319,10,177,84
6319,11,447,116
6320,10,173,84
6320,11,451,118
6321,10,170,83
6321,11,454,120
6322,10,168,81
6322,11,457,121
6323,10,164,80
6323,11,460,123
6324,10,157,78
6324,11,464,124
6325,10,150,75
6325,11,466,124
6326,10,143,74
6326,11,467,124
6327,10,136,77
6327,11,468,125
6327,12,362,34
6328,10,129,83
6328,11,468,125
6328,12,365,35
6329,10,124,90
6329,11,468,124
6329,12,367,37
6330,10,118,100
6330,11,468,125
6330,12,371,37
6331,10,112,109
6331,11,469,125
6331,12,374,41
6332,10,108,117
6332,11,471,125
6332,12,375,47
6333,10,104,123
6333,11,472,124
6333,12,374,55
6334,10,102,127
6334,11,473,125
6334,12,373,63
6335,10,99,129
6335,11,473,127
6335,12,373,68
6336,10,96,131
6336,11,472,130
6336,12,372,73
6337,10,93,132
6337,11,471,133
6337,12,373,76
6338,10,91,132
6338,11,470,138
6338,12,374,79
6339,10,89,131
6339,11,469,142
6339,12,375,81
6340,10,87,132
6340,11,469,146
6340,12,377,82
6341,10,85,132
6341,11,468,149
6341,12,379,83
6342,10,83,132
6342,11,467,153
6342,12,381,83
6343,10,81,133
6343,11,467,155
6343,12,384,80
6344,10,78,139
6344,11,469,157
6344,12,385,81
6345,10,75,149
6345,11,470,158
6345,12,385,84
6346,10,72,162
6346,11,472,159
6346,12,384,90
6347,10,69,172
6347,11,473,159
6347,12,383,96
6348,10,67,180
6348,11,475,160
6348,12,380,107
6349,10,65,186
6349,11,478,160
6349,12,378,115
6350,10,63,189
6350,11,481,161
6350,12,377,121
6351,10,62,190
6351,11,484,162
6351,12,378,124
6352,10,61,190
6352,11,487,162
6352,12,379,125
6353,10,61,190
6353,11,490,163
6353,12,380,126
6354,10,61,189
6354,11,493,163
6354,12,381,126
6355,10,61,189
6355,11,495,164
6355,12,383,126
6356,10,62,188
6356,11,497,165
6356,12,385,127
6357,10,63,190
6357,11,501,166
6357,12,386,130
6358,10,63,192
6358,11,503,167
6358,12,386,137
6359,10,64,194
6359,12,387,141
6360,10,64,215
6360,12,390,144
6361,10,64,232
6361,12,393,147
6362,10,64,244
6362,12,395,149
6363,10,63,252
6363,12,397,149
6364,10,63,259
6364,12,397,148
6365,10,63,264
6365,12,399,144
6366,10,63,268
6366,12,400,140
6367,10,63,273
6367,12,401,138
6368,10,63,277
6368,11,505,174
6368,12,401,136
6369,10,64,279
6369,11,503,177
6369,12,400,134
6370,10,65,282
6370,11,500,181
6370,12,399,132
6371,10,66,282
6371,11,498,184
6371,12,399,131
6372,10,69,282
6372,11,495,189
6372,12,399,129
6373,10,71,282
6373,11,491,194
6373,12,399,129
6374,10,74,281
6374,11,487,199
6374,12,399,129
6375,10,77,282
6375,11,485,204
6375,12,398,129
6376,10,79,283
6376,11,482,208
6376,12,398,130
6377,10,81,284
6377,11,481,211
6377,12,398,129
6378,10,82,285
6378,11,480,214
6378,12,398,129
6379,10,83,285
6379,11,479,216
6379,12,398,129
6380,10,83,286
6380,11,478,219
6380,12,398,129
6381,10,83,286
6381,11,478,220
6381,12,399,128
6382,10,83,287
6382,11,478,221
6382,12,398,129
6383,10,83,286
6383,11,479,223
6383,12,399,129
6384,10,83,287
6384,11,480,223
6384,12,398,130
6385,10,83,286
6385,11,481,224
6385,12,398,131
6386,10,83,286
6386,11,483,224
6386,12,399,131
6387,10,82,286
6387,11,485,225
6387,12,399,132
6388,10,82,286
6388,11,487,225
6388,12,400,132
6389,10,82,286
6389,11,489,225
6389,12,401,132
6390,10,82,286
6390,11,491,225
6390,12,403,132
6391,10,81,285
6391,11,492,225
6391,12,404,133
6392,10,81,285
6392,11,493,225
6392,12,406,134
6393,10,80,285
6393,11,493,226
6393,12,407,135
6394,10,80,285
6394,11,491,229
6394,12,410,136
6395,10,79,285
6395,11,487,234
6395,12,414,136
6396,10,79,284
6396,11,483,239
6396,12,418,137
6397,10,79,284
6397,11,480,245
6397,12,421,137
6398,10,79,284
6398,11,477,250
6398,12,425,138
6399,10,79,284
6399,11,475,253
6399,12,428,139
6400,10,78,283
6400,11,474,255
6400,12,432,140
6401,10,77,282
6401,11,473,256
6401,12,434,140
6402,10,76,281
6402,11,472,257
6402,12,436,141
6403,10,75,281
6403,11,472,257
6403,12,438,141
6404,10,74,280
6404,11,472,257
6404,12,439,142
6405,10,73,279
6405,11,472,256
6405,12,441,142
6406,10,73,279
6406,11,473,256
6406,12,442,143
6407,10,72,280
6407,11,473,258
6407,12,444,143
6408,10,71,280
6408,11,470,262
6408,12,445,144
6409,10,71,281
6409,11,465,269
6409,12,446,144
6410,10,70,280
6410,11,461,276
6410,12,449,145
6411,10,69,280
6411,11,456,282
6411,12,451,145
6412,10,69,279
6412,11,452,288
6412,12,453,145
6413,10,68,278
6413,11,449,294
6413,12,456,148
6414,10,66,277
6414,11,446,298
6414,12,457,152
6415,10,65,276
6415,11,445,301
6415,12,458,157
6416,10,64,272
6416,11,444,302
6416,12,459,162
6417,10,65,263
6417,11,445,303
6417,12,460,166
6418,10,66,256
6418,11,445,304
6418,12,459,170
6419,10,67,250
6419,11,446,304
6419,12,457,174
6420,10,68,246
6420,11,447,304
6420,12,456,176
6421,10,69,238
6421,11,448,305
6421,12,455,176
6422,10,69,243
6422,11,449,305
6422,12,454,177
6423,10,70,246
6423,11,449,306
6423,12,453,177
6424,10,74,228
6424,11,449,305
6424,12,452,177
6425,10,79,213
6425,11,451,306
6425,12,451,176
6426,10,84,204
6426,11,451,306
6426,12,449,176
6427,10,87,198
6427,11,452,305
6427,12,446,175
6428,10,89,196
6428,11,453,305
6428,12,444,175
6429,10,90,197
6429,11,453,305
6429,12,441,174
6430,10,91,197
6430,11,451,304
6430,12,438,174
6431,10,93,198
6431,11,449,303
6431,12,437,173
6432,10,96,199
6432,11,447,303
6432,12,435,173
6433,10,97,199
6433,11,445,302
6433,12,434,173
6434,10,99,198
6434,11,443,302
6434,12,433,173
6435,10,102,198
6435,11,441,301
6435,12,431,173
6436,10,104,197
6436,11,440,301
6436,12,429,172
6437,10,107,197
6437,11,438,300
6437,12,426,171
6438,10,110,195
6438,11,436,299
6438,12,424,170
6439,10,113,192
6439,11,434,298
6439,12,423,168
6440,10,116,190
6440,11,432,297
6440,12,423,163
6441,10,121,188
6441,11,431,297
6441,12,423,158
6442,10,126,185
6442,11,428,296
6442,12,422,153
6443,10,129,188
6443,11,426,295
6443,12,421,148
6444,10,131,190
6444,11,423,294
6444,12,420,144
6445,10,137,184
6445,11,425,289
6445,12,416,139
6446,10,143,178
6446,11,427,281
6446,12,411,136
6447,10,149,176
6447,11,429,273
6447,12,407,134
6448,10,154,174
6448,11,430,268
6448,12,403,132
6449,10,160,172
6449,11,430,263
6449,12,400,131
6450,10,166,169
6450,11,428,258
6450,12,398,130
6451,10,172,168
6451,11,425,253
6451,12,395,129
6452,10,177,166
6452,11,420,249
6452,12,393,127
6453,10,183,164
6453,11,415,247
6453,12,390,126
6454,10,190,164
6454,11,411,245
6454,12,388,125
6455,10,197,163
6455,11,407,244
6455,12,386,122
6456,10,207,163
6456,11,403,243
6456,12,385,119
6457,10,215,163
6457,11,400,242
6457,12,385,114
6458,10,220,162
6458,11,396,240
6458,12,384,111
6459,10,224,161
6459,11,394,238
6459,12,385,106
6460,10,228,161
6460,11,392,236
6460,12,385,102
6461,10,232,161
6461,11,391,234
6461,12,386,98
6462,10,236,162
6462,11,392,229
6462,12,386,95
6463,10,240,163
6463,11,393,224
6463,12,387,93
6464,10,244,163
6464,11,393,218
6464,12,386,92
6465,10,247,163
6465,11,395,213
6465,12,386,92
6466,10,250,162
6466,11,396,209
6466,12,386,91
6467,10,252,161
6467,11,397,205
6467,12,385,90
6468,10,257,160
6468,11,397,202
6468,12,385,89
6469,10,264,157
6469,11,396,202
6469,12,385,86
6470,10,270,152
6470,11,395,200
6470,12,385,84
6471,10,276,148
6471,11,393,200
6471,12,386,82
6472,10,280,143
6472,11,391,200
6472,12,386,81
6473,10,284,138
6473,11,389,199
6473,12,387,79
6474,10,289,133
6474,11,387,199
6474,12,386,78
6475,10,295,128
6475,11,385,199
6475,12,386,78
6476,10,299,125
6476,11,384,198
6476,12,385,77
6477,10,302,123
6477,11,382,198
6477,12,384,76
6478,10,306,122
6478,11,381,197
6478,12,384,73
6479,10,308,122
6479,11,380,197
6479,12,387,67
6480,10,311,121
6480,11,379,195
6480,12,388,63
6481,10,315,119
6481,11,378,192
6481,12,388,61
6482,10,318,116
6482,11,377,189
6482,12,388,58
6483,10,319,111
6483,11,376,186
6483,12,387,55
6484,10,321,106
